32-bit	adjective	32 bites		
extended tips		részletes tippek		
extension	noun	kiterjesztés		Egy fájl kiterjesztése
extension	noun	kiegészítő	Mozilla	A Mozilla termékekben így fordítjuk, mert a régi *add-onokat* felváltották az ún. *WebExtensionök*.
extent	noun	kiterjedés		
external	adjective	külső		
extract	verb	kibontani		Például tömörített fájlok kibontása.
facilitate	verb	megkönnyíteni		
facility	noun	szolgáltatás		
factor	noun	tényező		Például prímtényezős felbontás
factorial	noun	faktoriális		
fade	verb	elhalványulni		
failed	verb	nem sikerült [vmit csinálni]		Mondatban jellemzően sikertelen.
fallback	adjective	tartalék		
false	adjective	hamis		
favicon	noun	weblapikon		
favorite	adjective	kedvenc		
fax	noun	fax		
fax cover		fax fedőlap		
feature	noun	szolgáltatás		
feature	noun	funkció		
featureful	adjective	funkciógazdag		
feed	noun	hírforrás		Jellemzően RSS-hírforrás
feedback	noun	visszajelzés		
fetch	verb	lekérni		
field	noun	mező		
field codes		mezőkódok		
field delimiter		mezőelválasztó		
file	noun	fájl		**Nem** állomány.
file browser		fájlböngésző		
file chooser		fájlválasztó		
filename	noun	fájlnév		
filesystem	noun	fájlrendszer		
fill	verb	kitölteni		
fill color		kitöltőszín		
fill data series		adatsor kitöltése		
filter	noun	szűrő		
financial	adjective	pénzügyi		
find	verb	keresni		
finish	verb	befejezni		
firmware	noun	firmware		Nincs meghonosodott magyar elnevezés.
first name		utónév		
fit to frame		keretbe illesztés		
fixed	adjective	rögzített		
fixed font		rögzített szélességű betűkészlet		
flag	noun	jelző		
flashcard	noun	tanulókártya		
flavor	noun	változat		Például: a Xubuntu egy Ubuntu változat
flip horizontally		vízszintes tükrözés		
flip vertically		függőleges tükrözés		
float	noun	lebegőpontos szám		
floating frame		úszó keret		
floppy	noun	floppy		**Nem** hajlékonylemez. (Szvsz. a flopi szó mára meghonosodott – meskobalazs)
flowchart	noun	folyamatábra		
folder	noun	mappa		Grafikus felületek metaforája a fájlrendszer könyvtáraira.
font	noun	betűkészlet		
font color		betűszín		
font effects		betűhatások		
font size		betűméret		
font weight		betűvastagság		Szó szerint *súly*, de betűkészleteknél a vastagságot jelenti.
font width		betűszélesség		
foo	noun	izé		
footer	noun	élőláb		
footer	noun	élőláb	LibreOffice	Más dokumentumszerkesztőkből örökölt kifejezés
footnote	noun	lábjegyzet		
for later reference		későbbi használat céljából		
for your information		tudnivaló		
forecast	noun	előrejelzés		
forecast	verb	előrejelezni		
foreground	noun	előtér		
foreground color		előtérszín		
foreground transparence		előtér átlátszósága		
fork		indítani (programot)		Szó szerint *villa*, de a folyamatok indítása a fork hívással történik.
form	noun	űrlap		
form controls		űrlapelemek		
form design		űrlaptervezés		
form letter		körlevél		
form letter field		körlevélmező		
format	verb	formázni		**Nem** formatálni vagy formattálni.
formatted	adjective	formázott		
formula	noun	képlet		
fraction	noun	tört		
fraction bar		törtvonal		
frame	noun	keret		HTML elem.
framework	noun	keretrendszer		
free positioning		kötetlen elhelyezés		
free software		szabad szoftver		**Nem** ingyenes szoftver.
free/busy		szabad/elfoglalt		Állapotok egy naptárban.
freecell	noun	admirális		Kártyajáték
freeform line		szabadkézi vonal		
freeform polygon		szabad formájú sokszög		
freeze window		ablak rögzítése		
frequency	noun	frekvencia		
frequency	noun	gyakoriság		Egy érték gyakorisága egy sokaságban (populációban).
frequency	noun	órajel		A processzorok esetén az órajelet és a frekvenciát is használjuk.
frequency	noun	gyakoriság		
frequency scaling		órajel-szabályozás	hardver	
freshen	verb	felfrissíteni		Egy tömörített fájl felfrissítése.
from		feladó		Az e-mailek egyik fejléce.
frontend	noun	előtétprogram		
FTP	noun	FTP		File Transfer Protocol, fájlátviteli protokoll
full featured		teljes felszereltségű (~általános BS)		
full pathname		teljes elérési út		
full screen		teljes képernyő		
fully featured		teljes felszereltségű (~általános BS)		
function	noun	függvény	programozás	
gallery	noun	képtár		
gallery	noun	galéria		
gamma	noun	gamma		
gamma correction		gamma-korrekció		
gamma value		gamma-érték		
gap	noun	hézag		
gapless	adjective	szünetmentes		Például szünetmentes lejátszás.
gateway	noun	átjáró		
general	adjective	általános		
generate	verb	előállítani		
generic	noun	általános		
genre	noun	műfaj		
geometry	noun	geometria		
getting started		kezdeti lépések		
global	adjective	globális		
global settings		általános beállítások		
glue point		csatolópont		
glyph	noun	szimbólum		
GNOME		GNOME		Asztali környezet, (már) nem rövidítés.
GNU		GNU		GNU's Not Unix
go	verb	ugrani		Feliratként *ugrás*.
goal seek		célértékkeresés		
GPL	noun	GPL		GNU General Public License, „általános nyilvános licenc”
grab	verb	elkapni		
grace time		türelmi idő (lemezkvóta)		
gradient	noun	színátmenet		
grand total		végösszeg		
grant	verb	megadni		
granular	adjective	részletes		
graph	noun	grafikon		
graph	noun	gráf		
graph	noun	grafikon		
graphic	noun	kép		
graphical user interface		grafikus felhasználói felület		
graphics	noun	kép		
graphics card	noun	videokártya		
grayscale	adjective	szürkeárnyalatos		
greylist	noun	szürkelista		
greyscale	adjective	szürkeárnyalatos		
grid	noun	rács		
group	noun	csoport		
group box		csoportpanel		
group policy		csoportházirend		
grow	verb	növelni		
GTK	noun	GTK		GIMP ToolKit
GUI	noun	felület		Graphical User Interface, grafikus felhasználói felület
guide	noun	vezetővonal	grafika	
gutter	noun	kötésmargó		
hacker	noun	hacker		
half-sphere	noun	félgömb		
handle	verb	kezelni		
handout	noun	emlékeztető		
handshake	noun	kézfogás		Protokollok jellemző lépése.
hanging indent		függő behúzás	LibreOffice	
hard disk		merevlemez		
hard link		hard link		A szimbolikus linkkel ellentétben egyáltalán nem fordítjuk.
hatching	adjective	vonalkázás		
header	noun	élőfej		
header	noun	fejléc		
heading	noun	címsor		
headless	adjective	kijelző nélküli		
headphone	noun	fejhallgató		
heap	noun	kupac	programozás	A verem (stack) és a kupac (heap) a memóriaterületek egy fajtája.
help	noun	súgó		Történeti okok miatt **nem** segítség.
help about help		a súgó használata		
helper	noun	segédprogram		
heredoc		here-dokumentum		
hex	noun	hexa		
hibernate	verb	hibernálni		
hidden	adjective	rejtett		
hidden file		rejtett fájl		
hide	verb	elrejteni		
hierarchy	noun	hierarchia		
highlight	verb	kiemelni		
histogram	noun	hisztogram		
history	noun	előzmények		
home	noun	kezdőlap		
home directory		saját könyvtár		
home page		kezdőoldal		
homogeneous environment		homogén környezet		
horizontal	adjective	vízszintes		
horizontal line		vízszintes vonal		
horizontal pitch		vízszintes dőlés		
host	noun	gép		
host name		gépnév		
hotkey	noun	gyorsbillentyű		
hotplug	adjective	működés közben cserélhető		
hover	verb	rámutatni		Például *hover over the button* = *rámutatni a gombra (a kurzorral)*
HTML	noun	HTML		HyperText Markup Language, hiperszöveges leírónyelv
HTML document		HTML-dokumentum		
HTML source		HTML-forrás		
HTTP	noun	HTTP		HyperText Transfer Protokoll, hiperszöveg-átviteli protokoll
HTTP proxy		HTTP-proxy		
hue	noun	árnyalat		Színárnyalat, HSL színmodell esetén az egyik összetevő.
human readable		emberek által olvasható		
hyperbolic cosine		hiperbolikus koszinusz		
hyperbolic cotangent		hiperbolikus kotangens		
hyperbolic sine		hiperbolikus szinusz		
hyperbolic tangent		hiperbolikus tangens		
hyperlink	noun	hiperhivatkozás		
hyphen	noun	kötőjel		
hyphenate	verb	elválasztani		
hyphenation	noun	elválasztás		
i.e.	conjunction	azaz		A latin *id est* rövidítése, kiolvasása angolul: *that is*.
I/O subsystem		I/O alrendszer		
icon	noun	ikon		
ID	noun	azonosító		
IDE	noun	IDE		Integrated Drive Electronics, csatolótípus
identification	noun	azonosítás		
identifier	noun	azonosító		
idle	adjective	üresjárat		A számítógép tétlen állapota.
idle	adjective	tétlen		
ignore	verb	mellőzni		Vagy figyelmen kívül hagyás
illegal	adjective	szabálytalan		A számítógép kontextusában, például szabálytalan művelet, hozzáférés.
illegal operation		érvénytelen művelet		
illumination	noun	megvilágítás		
illustration	noun	ábra		
illustration index		ábrajegyzék		
IM	noun	azonnali üzenetküldés		Az *instant messaging* rövidítése
image	noun	kép		
image map		képtérkép		
imap account		IMAP-fiók		
imperial	adjective	angolszász		Mértékegységrendszer
implement	verb	megvalósítani		
implementation	noun	megvalósítás		
import	verb	importálni		
in order to		[vmi] érdekében		
inactive	adjective	inaktív		
inactive window		inaktív ablak		
inadmissable path		nem engedélyezett útvonal		
inbox	noun	beérkezett üzenetek		
inch	noun	hüvelyk		
include		felvenni		Kontextustól függően belevenni, tartalmazni, felvenni, része vminek
incoming	adjective	bejövő		
incoming mail		bejövő levelek		
incomplete	adjective	befejezetlen		
incorrect	adjective	helytelen		
increase	verb	növelni		
increment	noun	növekmény		
indent	verb	behúzni		
indentation	noun	behúzás		**Nem** indentálás.
index	noun	tárgymutató		
index	noun	index	adatbázis	
indicator	noun	jelző		
individual	adjective	önálló		
individual words		különálló szavak		
infinity	noun	végtelen		
information	noun	információk (tsz!)		
inherited	adjective	örökölt		
initial	adjective	kiinduló		
initialization	noun	előkészítés		**Nem** inicializálás
initialize	verb	előkészíteni		**Nem** inicializál
inline	adjective	beágyazott		
inner join		belső összekapcsolás		
inode	noun	inode		
input	noun	bemenet		
input	noun	bevitel		Egy felületi elem.
input field		beviteli mező		
input method		beviteli mód		
input/output		bemenet/kimenet		
insert	verb	beszúrni		
insertion point		beszúrási pont		
inspect	verb	megfigyelni		
install	verb	telepíteni		**Nem** installál.
installation	noun	telepítés		
installation	noun	telepítés		
instruction pointer		utasításmutató		
integer	noun	egész szám		
integral	noun	integrál		
integration	noun	integráció		
integration	noun	integrálás	matematika	
intensity	noun	intenzitás		
interaction	noun	beavatkozás		Például emberi beavatkozás.
interaction	noun	interakció		Például felhasználói interakció.
intercept	noun	metszéspont		
interface	noun	felület		
interface	noun	csatoló	hardver	
interface	noun	interfész	programozás	
interlaced	adjective	váltottsoros		
internal	adjective	belső		
internal bug		belső hiba		
internal error		belső hiba		
international	adjective	nemzetközi		
internationalization	noun	nemzetköziesítés		I18N: folyamat, mely során a fejlesztők honosíthatóvá teszik a szoftvert.
internet	noun	internet		Kisbetűvel!
interpolation	noun	interpoláció		
interrupt	noun	megszakítás		
intersection	noun	metszet		
interval	noun	időköz		
interval	noun	intervallum	matematika	
introduction	noun	bemutatás		
introduction	noun	bevezetés		
intuitive	adjective	intuitív		
invalid	adjective	érvénytelen		
invert	verb	invertálás	matematika	
invert selection		kijelölés megfordítása		
invisible	adjective	láthatatlan		
invitation	noun	meghívás		
invitation	noun	meghívó		
invite	verb	meghívni		
IP address		IP-cím		
IRC	noun	IRC		Internet Relay Chat
iso speed rating		ISO-sebességminősítés		
issue	verb	kiállítani		
issue	noun	probléma		
issue	noun	jegy		
italic	noun	dőlt		
item	noun	elem		
iteration	noun	iteráció	programozás	
Jaz drive		Jaz-meghajtó		
jigsaw	noun	kirakó		
job	noun	feladat		
journal	noun	napló		
JPEG	noun	JPEG		Joint Photographic Experts Group
jukebox	noun	zenegép		
justified	adjective	sorkizárt		
justify	verb	sorkizárás		Angolul ige, de magyarul nincs rá egyszavas fordítás.
KDE	noun	KDE		Asztali környezet, (már) nem rövidítés.
keep-alive	noun	kapcsolatfenntartás		
keepalive	noun	kapcsolatfenntartás		
kernel	noun	rendszermag		Magyarul is használjuk a kernel szót, használata nem helytelen.
kerning	noun	alávágás		
key	noun	billentyű		
key	noun	kulcs		
keyboard	noun	billentyűzet		
keyboard shortcut	noun	gyorsbillentyű		
keypad	noun	számbillentyűzet		
keyword	noun	kulcsszó		
kick	verb	kirúgni		
kickban	verb	kirúgás és kitiltás		
kill	verb	kilőni		
kill app		alkalmazás kilövése		
label	noun	címke		
lag	noun	késleltetés		
lambda	noun	lambda		
landscape	noun	fekvő	hardver	A kijelző fekvő állapota.
language	noun	nyelv		
large circumflex		nagy circumflex		
last name		vezetéknév		
last used		utoljára használt		
LaTeX	noun	LaTeX		LaTeX szövegszedő rendszer, a X ejtése a technika szóban szereplő ch-hoz hasonlít.
latitude	noun	szélesség		
launch icon		indítóikon		
launcher	noun	indítóikon		
lavender	noun	levendula		
layer	noun	réteg		
layer indicator		rétegjelző		
layout	noun	elrendezés		
ldap server		LDAP-kiszolgáló		
lead-in		bevezető		A CD lemez egy szakasza
leading		kezdő		Kezdő karakter.
left join		bal oldali összekapcsolás		
legacy	adjective	örökölt		
Legal	noun	Legal		Hagyományos amerikai papírformátum.
legend	noun	jelmagyarázat		
length	noun	hossz		
Letter	noun	Letter		Hagyományos amerikai papírformátum.
letter	noun	betű		
letterlike symbols		betűszerű szimbólumok		
level	noun	szint		
library	noun	programkönyvtár	programozás	
license	noun	licenc		
license agreement		lincencmegállapodás		
license agreement		licencszerződés		
lightweight	adjective	könnyűsúlyú		
limit	noun	határérték	matematika	
limit	noun	korlát		
limits	noun	korlátok		
line	noun	vonal		
line break		sortörés		
line count		sorok száma		
line head		vonalfej		
linear	adjective	lineáris	matematika	
linear ascending		egyenletesen növekvő		
linear regression		lineáris regresszió	matematika	
linear transfer		lineáris átvitel		
linen	noun	vászon		
link	noun	hivatkozás		**Nem** link, de fájlrendszerek esetén történetii okok miatt a terminológia: *hard* vagy *szimbolikus link*
link	noun	link	fájlrendszer	Fájlrendszerek esetén történeti okok miatt *hard* vagy *szimbolikus linkekről* beszélünk.
link	noun	hivatkozás		Ez alól kivételt képeznek a fájlrendszer *szimbolikus* és *hard linkjei*.
link frames		keretek összekapcsolása		
Linux	noun	Linux		
list	verb	felsorolni		
list box		listamező		
literal mask		literálmaszk		
load	verb	betölteni		
local	adjective	helyi		
locale	noun	területi beállítások		Magyarul egy szóval nem fordítható, így körülírjuk.
location	noun	hely		
lock	noun	zár		
lock	verb	zárolni		
lockdown	noun	zárolás		
locked	adjective	zárolt		
locked	adjective	zárolt		
locking problem		erőforrás-zárolási hiba		
log	noun	napló		
log file		naplófájl		
log in	verb	bejelentkezni		
log out	verb	kijelentkezni		
logarithm	noun	logaritmus	matematika	
logarithm regression		logaritmikus regresszió	matematika	
logical	adjective	logikai		
login	noun	bejelentkezés		
logo	noun	logó		
logout	noun	kijelentkezés		
longitude	noun	hosszúság		
look	noun	kinézet		
look and feel		megjelenés		
look feel		megjelenés		
lookup	noun	keresés		
loop	noun	hurok		
loop	noun	ciklus	programozás	
loop device		hurokeszköz		
loopback	noun	visszacsatolás		
lower	verb	háttérbe küldeni		
lowercase	adjective	kisbetűk		
luma	noun	fényesség		
luminance	noun	fényesség		
LZW encoding		LZW-tömörítés		
lyrics	noun	dalszöveg		
machine	noun	gép		
macro	noun	makró		
macro organizer		makrószervező	LibreOffice	
magazine	noun	magazin		
mail	noun	levél		
mail client		levelezőprogram		
mail merge		körlevél	LibreOffice	
mail server		levelezőkiszolgáló		
mailbox	noun	postafiók		
maildir	noun	levélmappa		
mailing list		levelezőlista		
main body		fő törzs		
main entry		főbejegyzés		
main grid		vezetőrács		
main title		főcím		
main toolbar		fő eszköztár		
maintainer	noun	karbantartó		
major axis		főtengely		
major interval		főbeosztás		
make sure		győződjön meg róla, hogy		
malformed	adjective	helytelenül formázott		
malicious	adjective	rosszindulatú		
malware	adjective	rosszindulatú program		
man pages		man oldalak		A man a manual rövidítése, a unixos/linuxos parancsok leírásai man oldalakon szerepelnek.
manage	verb	kezelni		
manager	noun	kezelő		
manager	noun	kezelő		
mandatory	adjective	kötelező		
manipulate	verb	kezelni		
manipulation	noun	kezelés		
manual	noun	kézikönyv		
manual page	noun	kézikönyvoldal		
manually	adverb	saját kezűleg		Rövidebben *kézzel*. **Nem** manuálisan.
manufacturer	noun	gyártó		
map	verb	leképezni		
margin	noun	margó		
margin	noun	margó		
mark	noun	jel		
mark	noun	jel		
markup	noun	jelölő		Például az XML egy jelölőnyelv.
masquerading	noun	maszkolás		
master document		fődokumentum		
master server		elsődleges kiszolgáló		
master view		minta nézet		
match	verb	illeszteni		
match	verb	illeszkedik [vmire]		
match	verb	megfelel [vminek]		
match	verb	egyezik [vmivel]		
match case		kis- és nagybetűk egyeztetése		
matrix	noun	mátrix	matematika	
maximize	verb	maximalizálni		
maximum	noun	maximum		
MDI	noun	MDI		Multiple Document Interface
mean	noun	közép		
mean value		középérték		
measure unit		mértékegység		
measurement unit		mértékegység		
media	noun	adathordozó		
media type		adathordozó típusa		
median	noun	medián	matematika	
meeting	noun	találkozó		
memory	noun	memória		
memory cache		memóriabeli gyorsítótár		
menu	noun	menü		
menu item		menüpont		
menubar	noun	menüsor		
merge	noun	összefűzés		
merge	noun	egyesítés	verziókezelés	
merge	verb	egyesíteni		
message	noun	üzenet		
metadata	noun	metaadatok		Jellemzően többes számban fordítjuk, angolul megszámlálhatatlan.
metafile	noun	metafájl		
metering mode		mérési mód		
method	noun	eljárás	matematika	
metric	noun	metrika		
microphone	noun	mikrofon		
migration	noun	átállás		
migration	noun	átköltöztetés		
millisecond	noun	ezredmásodperc		
MIME type		MIME-típus		
minimize	verb	minimalizálni		Ablak kis méretűre állítása (jellemzően tálcára tevés).
MINIX	noun	MINIX		
minor faults		kisebb hibák		
minor grid		segédrács		
minor interval		albeosztás		
minor x grid		x tengely segédrácsa		
mirror	noun	tükör		
misc	adjective	egyéb		
miscellaneous	adjective	egyebek		
miscellaneous options		egyéb beállítások		
missing	adjective	hiányzik		
mixer device		keverőeszköz		
mnemonic	noun	hívóbetű		
mobile carrier		mobilszolgáltató		
modal	adjective	kizárólagos		Jellemzően a párbeszédablakok szoktak ilyenek lenni.
mode	noun	módusz	matematika	
mode	noun	mód		
model	noun	modell		
modem	noun	modem		Modulátor-demodulátor.
modification	noun	módosítás		
modifier	noun	módosítóbillentyű		A Ctrl, Alt, Shift és a Win/Meta/Super ilyen.
modify	verb	módosítani		
module	noun	modul		
monitor	noun	monitor		
monitor	verb	figyelni		Rendszer állapotának nyomon követése
monochrome	adjective	fekete-fehér		
monospace	adjective	rögzített szélességű		
more		további (információ)		
mount	verb	csatolni		Csatol egy külső meghajtón lévő fájlrendszert.
mouse cursor		egérkurzor		
move	verb	áthelyezni		**Nem** mozgat.
movie	noun	film		
MS		MS		
MS-DOS		MS-DOS		
MTU		MTU		Maximum Transmission Unit, legnagyobb átviteli egység
multi-function	adjective	többfunkciós		
multiline input		többsoros bevitel		
multiplayer	adjective	többjátékos		
multiple	adjective	többszörös		
multiply	verb	szorozni		
multiselection	noun	többszörös kijelölés		
multitrack	adjective	többsávos		
music player		zenelejátszó		
mute	verb	némítani		
mux	verb	egyesíteni		
my documents		dokumentumok		
n-th root		n-edik gyök		
name	noun	név		
namespace	noun	névtér		
naming conflict		névütközés		
native SQL		natív SQL		
natural logarithm		természetes alapú logaritmus		
natural numbers set		természetes számok halmaza		
natural spline		természetes spline		
navigate	verb	navigálni		
navigation	noun	navigáció		
navigator	noun	navigátor		
necessary	adjective	szükséges		
net	noun	hálózat		
net access		hálózati hozzáférés		
netmask	noun	hálózati maszk		
network	noun	hálózat		
networking	noun	hálózatkezelés		
new	adjective	új		
next		tovább		Például gombfeliratként
no		nem		
no icon		nincs ikon		
node	noun	csomópont		
node	noun	csúcs	matematika	A gráfok csúcsokból és élekből állnak.
nominal interest		névleges kamat		
non-breaking spaces		nem törhető szóköz		
non-recoverable	adjective	helyrehozhatatlan		
noname	adjective	névtelen		
none		nincs		
nonexistent	adjective	nem létező		
nonprinting character		nem nyomtatható karakter		
normal	adjective	normál		
not available		nem érhető el		
not enough memory		nincs elég memória		
not found		nem található		
not implemented		nincs megvalósítva		
note	noun	jegyzet		
note that		ne feledje, hogy		
notebook	noun	jegyzetfüzet		
notebook	noun	noteszgép		
notification	noun	értesítés		
number	noun	szám		
numbered list		számozott lista		
numbering	noun	számozás	LibreOffice	
numbering / bullets		számozás / felsorolás	LibreOffice	
numerator		számláló		
numeric	adjective	numerikus		
numeric field		számmező		
object	noun	objektum		
object code		tárgykód		A fordítóprogramok tárgykódot készítenek a forráskódból.
oblique	adjective	rézsútos		
oblique italic	adjective	erősen dőlt		
observation	noun	megfigyelés		
obsolete	adjective	elavult		
occasion	noun	alkalom		
occurrence	noun	előfordulás		
odd	adjective	páratlan		
offline	adjective	offline		
offline		kapcsolat nélkül		
offset	noun	eltolás		
OK		OK		
old value		korábbi érték		
OLE		OLE		
OLE automation error		OLE automatizációs hiba		
OLE objektum		OLE-objektum		
on screen display		képernyőkijelzés		Az OSD rövidítést is használjuk.
on-screen	adjective	képernyőn megjelenő (utasítások)		
online	adjective	online		
online	adjective	online		
online layout		megjelenítés weblapként		
opacity	noun	átlátszatlanság		
opaque	adjective	átlátszatlan		
open	adjective	nyílt		
open as template		megnyitás sablonként	LibreOffice	
open source		nyílt forráskódú		
operating system		operációs rendszer		
operation	noun	művelet		
operation	noun	művelet		
operator	noun	operátor	matematika	
optimal	adjective	optimális	matematika	
optimize	verb	optimalizálni	matematika	
optimized	adjective	optimalizált	matematika	
option	noun	lehetőség		
option	noun	kapcsoló	parancssor	
option	noun	beállítás		
option bar		beállítások eszköztár		
option button		beállítások gomb		
option fields		rádiógombok		
optional	adjective	nem kötelező		
optional hyphens		feltételes elválasztójel		
optional line break		feltételes sortörés		
order	verb	rendezni		
order	noun	rendezés		
organization	noun	szervezet		
organize	verb	szervezni		
organizer	noun	szervező		
orientation	noun	tájolás		
origin	noun	eredet		
original	adjective	eredeti		
orphan control		árvasorok kezelése	LibreOffice	
other settings		egyéb beállítások		
outbox	noun	postázandó levelek	levelezés	
outgoing		kimenő	levelezés	
outgoing mail		kimenő levelek	levelezés	
outline	noun	körvonal		
output	noun	kimenet		
overall	adverb	összesen		
overclocking	noun	túlhajtás		
overflow	noun	túlcsordulás		Például *stack overflow* = *veremtúlcsordulás*
overhead	noun	túlterhelés		
overlap	noun	átfedés		
overview	noun	áttekintés		
overwrite	verb	felülírni		
owner	noun	tulajdonos		
pack	verb	csomagolni		
pack	noun	csomag		
package	verb	csomagolni		
package	noun	csomag		
packet	noun	csomag		
packetizer	noun	daraboló		
padding	noun	kitöltés		
page	noun	oldal		
page break		oldaltörés		
page setup		oldalbeállítás		
pager	noun	személyhívó		*Csipogó* néven is ismert.
pair kerning		betűpár alávágása		
paired	adjective	párosított		Bluetooth
palette	noun	paletta		
pane	noun	ablaktábla		
panel	noun	panel		
paper	noun	papír		
paper feed		papíradagoló		
paper jam		papírelakadás		
paragraph	noun	bekezdés		
parameter	noun	paraméter		
parameter	noun	paraméter		
parcel	noun	csomag		
parental control		szülői felügyelet		
parse	verb	feldolgozni		
parser	noun	feldolgozó		
partial	adjective	részleges		
participant	noun	résztvevő		
partition	verb	particionálni		Rövid i-vel
partition table		partíciós tábla		
pass count		menetek száma		
password	noun	jelszó		
password protected		jelszóval védett		
paste	verb	beilleszteni		
paste special		irányított beillesztés		
patch	noun	javítócsomag		Avagy folt.
patch bay		dugasztábla		
path	noun	útvonal		
pattern	noun	minta		
pause		szünet		
PDF fájl		PDF-fájl		
peer	noun	partner		
peer-to-peer	adjective	egyenrangú		
pending	adjective	függőben		
pending deletion		törlésre vár		
perform	verb	végrehajtani		
performance	noun	teljesítmény		
period	noun	időtartam		
period	adjective	ismétlődő		
period	noun	időszak		
periodic	adjective	periodikus		
permanent	adjective	végleges		
permanently	adverb	véglegesen		
permission	noun	jogosultság		
permission	noun	engedély	android	Az Android magyar fordítása így hívja, ezért azt követjük.
permission denied		hozzáférés megtagadva		
permit	verb	engedélyezni		
personal	adjective	személyes		
perspective shadow		perspektivikus árnyék		
pertain		vonatkozik		
phone/cellphone/fax		telefon/mobil/fax		
phonetic symbols		fonetikus szimbólumok		
physical memory		fizikai memória		
pica	noun	pica		Mértékegység
picker	noun	pipetta	grafika	
picker button		pipettagomb		
picture placeholders		kép helye		
PID		PID		Process Identifier, feladatazonosító.
pie	noun	tortadiagram		
pin	verb	rögzíteni		
pipe	verb	átirányítani		
pipe	noun	adatcsatorna		
pipeline	noun	adatcsatorna		
pixbuf	noun	képpuffer		
pixel	noun	képpont		
pixmap	noun	kép		
place	noun	hely		
placeholder	noun	helykitöltő		
plain	adjective	egyszerű		Például egyszerű szöveges fájl
plan	noun	tarifa		Például mobiltelefon-tarifa
play	verb	lejátszani		
play in full		végigjátszás		
playback	noun	lejátszás (multimédiát)		
playlist	noun	lejátszólista		
please		-		A magyar fordításba nem tesszük bele, felesleges modoroskodás.
please wait		kis türelmet		
plug-in	noun	bővítmény		
plug-in	noun	bővítőmodul		
plugin	noun	bővítmény		
point	noun	pont		
pointer	noun	mutató	programozás	
pointing device		mutatóeszköz		
polarization	noun	polarizáció		
policy	noun	szabály		
policy	noun	házirend		
policy	noun	házirend		
polygon	noun	sokszög		
polyline	noun	töröttvonal		
pool	noun	tároló		Különböző erőforrások tárolója, például adatbázis-kapcsolatok
POP3 account		POP3-fiók		
populate	verb	feltölteni		Például egy űrlapot.
popup menu		helyi menü		
popup window		felugró ablak		
port	noun	port		
portable	adjective	hordozható		
portrait	noun	álló		A kijelző álló állapota.
position		pozíció	LibreOffice	
position not protected		pozíció módosítható	LibreOffice	
position protected		pozíció nem módosítható	LibreOffice	
